"positive","an offbeat , sometimes gross and surprisingly appealing animated film about the true meaning of the holidays ."
"positive","this version incarnates the prophetic book in a way even its exacting author might admire ."
"positive","sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard delivers ."
"positive",". . . ambition is in short supply in the cinema , and egoyan tackles his themes and explores his characters' crises with seriousness and compassion ."
"positive","an impossible romance , but we root for the patronized iranian lad ."
"positive","like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel ."
"positive","there's a disreputable air about the whole thing , and that's what makes it irresistible ."
"positive","an exceedingly clever piece of cinema . another great �what you don't see' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances"
"positive","a carefully structured scream of consciousness that is tortured and unsettling--but unquestionably alive ."
"positive","a quietly reflective and melancholy new zealand film about an eventful summer in a 13-year-old girl's life ."
"positive","cute , funny , heartwarming digitally animated feature film with plenty of slapstick humor for the kids , lots of in-jokes for the adults and heart enough for everyone ."
"positive","very solid , very watchable first feature for director peter sheridan"
"positive","a budget affair that exposes the generally sad existence of the bedouins while providing a precious twinkle of insight into their lives ."
"positive","it suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media . . . to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks ."
"positive","workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies ."
"positive","a pleasant enough comedy that should have found a summer place ."
"positive","branagh , in his most forceful non-shakespeare screen performance , grounds even the softest moments in the angry revolt of his wit ."
"positive","though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes ."
"positive","compelling as it is exotic , fast runner has a plot that rivals shakespeare for intrigue , treachery and murder ."
"positive","what it lacks in originality it makes up for in intelligence and b-grade stylishness ."
"positive","the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be ."
"positive","this is as powerful a set of evidence as you'll ever find of why art matters , and how it can resonate far beyond museum walls and through to the most painfully marginal lives ."
"positive","director rob marshall went out gunning to make a great one ."
"positive","skip work to see it at the first opportunity ."
"positive","bow's best moments are when he's getting busy on the basketball court because that's when he really scores ."
"positive","offers enough playful fun to entertain the preschool set while embracing a wholesome attitude ."
"positive","in the end , punch-drunk love is one of those films that i wanted to like much more than i actually did . sometimes , that's enough ."
"positive","an intimate , good-humored ethnic comedy like numerous others but cuts deeper than expected ."
"positive","ice cube holds the film together with an engaging and warm performance . . ."
"positive","both deeply weird and charmingly dear ."
"positive","as blunt as it is in depicting child abuse , el bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance ."
"positive","despite a story predictable enough to make the sound of music play like a nail-biting thriller , its heart is so much in the right place it is difficult to get really peeved at it ."
"positive","it's a masterpiece ."
"positive","an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient"
"positive","it's the cinematic equivalent of a good page-turner , and even if it's nonsense , its claws dig surprisingly deep ."
"positive","director nalin pan doesn't do much to weigh any arguments one way or the other . he simply presents his point of view that ayurveda works . no question ."
"positive","what "" empire "" lacks in depth it makes up for with its heart ."
"positive","claude miller airs out a tight plot with an easy pace and a focus on character drama over crime-film complications ."
"positive","what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment . still , i'm not quite sure what the point is�"
"positive","rich in detail , gorgeously shot and beautifully acted , les destinees is , in its quiet , epic way , daring , inventive and refreshingly unusual ."
"positive","( a ) hollywood sheen bedevils the film from the very beginning . . . ( but ) lohman's moist , deeply emotional eyes shine through this bogus veneer . . ."
"positive","do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman doesn't work ?"
"positive","ford deserves to be remembered at oscar time for crafting this wonderful portrait of a conflicted soldier ."
"positive","the film's 45-minute running time stops shy of overkill , though viewers may be more exhausted than the athletes onscreen ."
"positive","don't expect any surprises in this checklist of teamwork cliches . . ."
"positive","as adapted by kevin molony from simon leys' novel "" the death of napoleon "" and directed by alan taylor , napoleon's journey is interesting but his parisian rebirth is stillborn"
"positive","the movie addresses a hungry need for pg-rated , nonthreatening family movies , but it doesn't go too much further ."
"positive","this warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms should win over the most hard-hearted cynics ."
"positive","a yarn that respects the marvel version without becoming ensnared by it ."
"positive","this is a happy throwback to the time when cartoons were cinema's most idiosyncratic form instead of one of its most predictable ."
"positive","complex , affecting and uniquely almod�var , the film evokes strong emotions and pushes viewers to question their deepest notions of moral right and wrong ."
"positive","good ol' urban legend stuff ."
"positive","not so much a movie as a picture book for the big screen . this isn't my favorite in the series , still i enjoyed it enough to recommend ."
"positive","it's one of the most honest films ever made about hollywood ."
"positive","it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come ."
"positive","on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt ."
"positive","light , silly , photographed with colour and depth , and rather a good time ."
"positive","pray's film works well and will appeal even to those who aren't too familiar with turntablism ."
"positive","troubling and powerful ."
"positive","good movie . good actress . but if you expect light romantic comedy , good gosh , will you be shocked ."
"positive","it has the courage to wonder about big questions with sincerity and devotion . it risks seeming slow and pretentious , because it thinks the gamble is worth the promise ."
"positive","with youthful high spirits , tautou remains captivating throughout michele's religious and romantic quests , and she is backed by a likable cast ."
"positive","it's an example of sophisticated , challenging filmmaking that stands , despite its noticeable lack of emotional heft , in welcome contrast to the indulgent dead-end experimentation of the director's previous full frontal ."
"positive","a very funny look at how another culture handles the process of courting and marriage ."
"positive","but tongue-in-cheek preposterousness has always been part of for the most part wilde's droll whimsy helps "" being earnest "" overcome its weaknesses and parker's creative interference . . ."
"positive","much of the movie's charm lies in the utter cuteness of stuart and margolo . their computer-animated faces are very expressive ."
"positive","the path ice age follows most closely , though , is the one established by warner bros . giant chuck jones , who died a matter of weeks before the movie's release ."
"positive","anchored by a terrific performance by abbass , satin rouge shows that the idea of women's self-actualization knows few continental divides ."
"positive","awkward but sincere and , ultimately , it wins you over ."
"positive","smith profiles five extraordinary american homes , and because the owners seem fully aware of the uses and abuses of fame , it's a pleasure to enjoy their eccentricities ."
"positive","though the plot is predictable , the movie never feels formulaic , because the attention is on the nuances of the emotional development of the delicate characters ."
"positive","sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man's ruin may be another's fortune ."
"positive","goyer's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast ."
"positive","binoche and magimel are perfect in these roles ."
"positive","when your leading ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily ."
"positive","while undercover brother is definitely one for the masses , it's also full of sharp , smart satire ."
"positive","gets under the skin of a man who has just lost his wife ."
"positive","it may not be "" last tango in paris "" but . . ."
"positive","no wonder they're talking about "" talk to her . "" it's astonishing ."
"positive","for its seriousness , high literary aspirations and stunning acting , the film can only be applauded ."
"positive","look , this is a terrific flick replete with dazzling camera-work , dancing and music ."
"positive","it is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs ."
"positive","it's fairly self-aware in its dumbness ."
"positive","a triumph , relentless and beautiful in its downbeat darkness ."
"positive","tailored to entertain !"
"positive","a compelling , moving film that respects its audience and its source material ."
"positive","has a plot full of twists upon knots . . . and a nonstop parade of mock-tarantino scuzbag types that starts out clever but veers into overkill ."
"positive","a work of astonishing delicacy and force ."
"positive","the film benefits greatly from a less manic tone than its predecessor , as cho appears to have settled comfortably into her skin ."
"positive","for the first time in several years , mr . allen has surpassed himself with the magic he's spun with the hollywood empress of ms . leoni's ellie ."
"positive","isn't quite the equal of woo's best earlier work , but it's easily his finest american film . . . comes close to recapturing the brilliance of his hong kong films ."
"positive","the film hinges on its performances , and both leads are up to the task ."
"positive","an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you're getting its metaphysical point ."
"positive","a modest pleasure that accomplishes its goals with ease and confidence ."
"positive","a breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat ."
"positive","what jackson has accomplished here is amazing on a technical level ."
"positive","as teen movies go , "" orange county "" is a refreshing change"
"positive","makes s&m seem very romantic , and maggie gyllenhaal is a delight ."
"positive","a deliciously mordant , bitter black comedy ."
"positive","although life or something like it is very much in the mold of feel-good movies , the cast and director stephen herek's polished direction pour delightfully piquant wine from aged bottles ."
"positive","it is risky , intelligent , romantic and rapturous from start to finish ."
"positive","the movie sticks much closer to hornby's drop-dead confessional tone than the film version of high fidelity did ."
"positive","a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm ."
"positive",". . . spiced with humor ( 'i speak fluent flatula , ' advises denlopp after a rather , er , bubbly exchange with an alien deckhand ) and witty updatings ( silver's parrot has been replaced with morph , a cute alien creature who mimics everyone and everything around )"
"positive","this is a raw and disturbing tale that took five years to make , and the trio's absorbing narrative is a heart-wrenching showcase indeed ."
"positive","a beautiful and haunting examination of the stories we tell ourselves to make sense of the mundane horrors of the world ."
"positive","aside from being the funniest movie of the year , simone , andrew niccol's brilliant anti-hollywood satire , has a wickedly eccentric enchantment to it ."
"positive","watstein handily directs and edits around his screenplay's sappier elements . . . and sustains off the hook's buildup with remarkable assuredness for a first-timer ."
"positive","just another fish-out-of-water story that barely stays afloat ."
"positive","there's an energy to y tu mam� tambi�n . much of it comes from the brave , uninhibited performances by its lead actors ."
"positive","it's the kind of pigeonhole-resisting romp that hollywood too rarely provides ."
"positive","reinforces the often forgotten fact of the world's remarkably varying human population and mindset , and its capacity to heal using creative , natural and ancient antidotes ."
"positive","you can feel the heat that ignites this gripping tale , and the humor and humanity that root it in feeling ."
"positive","it's hard not to be seduced by [witherspoon's] charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the max ."
"positive","a movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil' bow wow ."
"positive","a refreshingly authentic coming-of-age tale ."
"positive","if you're not into the pokemon franchise , this fourth animated movie in four years won't convert you -- or even keep your eyes open . but fans should have fun meeting a brand-new pokemon called celebi ."
"positive","from the big giant titles of the opening credits to elmer bernstein's perfectly melodic score , haynes gets just about everything right ."
"positive","whether seen on a 10-inch television screen or at your local multiplex , the edge-of-your-seat , educational antics of steve irwin are priceless entertainment ."
"positive","has a shambling charm . . . a cheerfully inconsequential diversion ."
"positive","ferrara directs the entire film with the kind of detachment that makes any given frame look like a family's custom-made christmas card ."
"positive","the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting ."
"positive","an incredibly clever and superbly paced caper filled with scams within scams within scams ."
"positive","there's not much more to this adaptation of the nick hornby novel than charm -- effortless , pleasurable , featherweight charm ."
"positive","as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining ."
"positive","even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying ."
"positive","not as distinctive or even as humorous as its needs to be to stand out , but it has clearly been made with affection and care ."
"positive","this is carion's debut feature but his script and direction hums with a confidence that many spend entire careers trying to reach ."
"positive","an intelligent , moving and invigorating film ."
"positive","ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar ."
"positive",". . . one of the most ingenious and entertaining thrillers i've seen in quite a long time ."
"positive","a clever blend of fact and fiction ."
"positive","a vivid cinematic portrait ."
"positive","hilarious , touching and wonderfully dyspeptic ."
"positive","es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprender� ."
"positive","theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical ."
"positive","the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses ."
"positive","WOW!!!"
"positive","Bought this phone, because of its good community support."
"positive","Amazing and powerful"
"positive","Awesome phone in within 20k"
"positive","Working as efffectively and smoothly as the hype of the phone. Very good gaming experience"
"positive","screen quality is very good."
"positive","can play heavy games without any issues."
"positive","no heating problem. (all phones heat up while charging..more so when it supports fast charging)"
"positive","supports fast charging."
"positive","excellent built quality and premium looks. "
"positive","great battery life. (there was a bit of stand by drainage prob for me..but after installing battery doctor and disabling auto sinc and turning off all the unnecessary sensors i was getting great battery life....and SOT about 5hrs )"
"positive","frequent updates."
"positive","minimalistic but customizable miui (fluid and has lots of tricks and tweaks that i like)"
"positive","the phone is pretty power full thanks to 2.5 GHz Qualcomm Snapdragon 801 MSM8274AC Quad Core Processor and 3 gb of ram."
"positive","rear camera can take amazing photos in daylight. the front facing camera is wide angle and performs great. video recording upto 4k...even slow motion and fast motion video recording are possible (the filters and other modes are great)"
"positive","call clarity is just awesome."
"positive","a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women ."
"positive","it's a good film -- not a classic , but odd , entertaining and authentic ."
"positive","flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with ."
"positive","happily for mr . chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match ."
"positive","thurman and lewis are hilarious throughout ."
"positive","the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality"
"positive","hits one out of the park for the 'they don't make 'em like that anymore' department ."
"positive","it dares to be a little different , and that shading is what makes it worthwhile ."
"positive","[fessenden] is much more into ambiguity and creating mood than he is for on screen thrills"
"positive","the comic performances are all spot on , especially lee ross's turn as ken ."
"positive","a compelling journey . . . and "" his best friend remembers "" is up there with the finest of specials ."
"positive","at nearly three hours , the whole of safe conduct is less than the sum of its parts ."
"positive","the hours makes you examine your own life in much the same way its characters do , and the experience is profound . the hours is what movies are supposed to be . . ."
"positive","a bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass ."
"positive","pretty darn good , despite its smarty-pants aura ."
"positive","so young , so smart , such talent , such a wise * * * ."
"positive","woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order throughout the chaos ."
"positive","barney has created a tour de force that is weird , wacky and wonderful ."
"positive","the ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece ."
"positive",". . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs ."
"positive","it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds ."
"positive","offers an unusual opportunity to observe the inequities in the death penalty , not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works ."
"positive","i don't think i've been as entranced and appalled by an asian film since shinya tsukamoto's iron man ."
"positive","it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he's been making for the last several years ."
"positive","director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini's famous love-jealousy- murder-suicide fandango with great cinematic innovation ."
"positive","lilia's transformation from strict mother to sensual siren is superficially preposterous , but abbas infuses the role with an unimpeachable core of emotional truth ."
"positive","frida's artistic brilliance is undeniable -- it's among the most breathtakingly designed films i've ever seen ."
"positive","the perfect film for those who like sick comedies that can be snide ."
"positive","'charly' will divide its audience in two separate groups , those reaching for more tissues and those begging for mercy . . ."
"positive","nervy and sensitive , it taps into genuine artistic befuddlement , and at the same time presents a scathing indictment of what drives hollywood ."
"positive","a marvellous journey from childhood idealism to adolescent self-absorption ."
"positive","the film is just a big , gorgeous , mind-blowing , breath-taking mess ."
"positive","sharp , lively , funny and ultimately sobering film ."
"positive","though the film's scenario is certainly not earthshaking , this depiction of fluctuating female sexuality has two winning lead performances and charm to spare ."
"positive","a worthy tribute to a great humanitarian and her vibrant 'co-stars . '"
"positive","a recent favourite at sundance , this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of def leppard's pyromania ."
"positive","the recording session is the only part of the film that is enlightening -- and how appreciative you are of this depends on your level of fandom ."
"positive","occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao ."
"positive","bright seems alternately amused and disgusted with this material , and he can't help throwing in a few of his own touches ."
"positive","the 3d images only enhance the film's otherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen ."
"positive","andersson creates a world that's at once surreal and disturbingly familiar ; absurd , yet tremendously sad ."
"positive","it's predictable , but it jumps through the expected hoops with style and even some depth ."
"positive","often hilarious , well-shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed ."
"positive","de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli ."
"positive",". . . an inviting piece of film ."
"positive","the film's real appeal won't be to clooney fans or adventure buffs , but to moviegoers who enjoy thinking about compelling questions with no easy answers ."
"positive","the fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays ."
"positive","a deviant topical comedy which is funny from start to finish ."
"positive","a startling and fresh examination of how the bike still remains an ambiguous icon in chinese society ."
"positive","a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . . it's a worthwhile tutorial in quantum physics and slash-dash"
"positive","as hugh grant says repeatedly throughout the movie , 'lovely ! brilliant ! '"
"positive","cho's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audience . her delivery and timing are flawless ."
"positive","works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren ."
"positive","at its best , the good girl is a refreshingly adult take on adultery . . ."
"positive","an amazing and incendiary movie that dives straight into the rough waters of contradiction ."
"positive","about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream ."
"positive","occasionally , in the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into something truly new ."
"positive","a miniscule little bleep on the film radar , but one that many more people should check out"
"positive","desta vez , columbus capturou o pomo de ouro ."
"positive",""" 13 conversations "" holds its goodwill close , but is relatively slow to come to the point ."
"positive","a slick , well-oiled machine , exquisitely polished and upholstered ."
"positive","don't plan on the perfect ending , but sweet home alabama hits the mark with critics who escaped from a small town life ."
"positive","it has a subtle way of getting under your skin and sticking with you long after it's over ."
"positive","the movie stays afloat thanks to its hallucinatory production design ."
"positive","it helps that the central performers are experienced actors , and that they know their roles so well ."
"positive","a provocative movie about loss , anger , greed , jealousy , sickness and love ."
"positive","worth the effort to watch ."
"positive","that rara avis : the intelligent romantic comedy with actual ideas on its mind ."
"positive","boisterous and daft documentary ."
"positive","hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette's dialogue ."
"positive","a work of the utmost subtlety and perception , it marks the outstanding feature debut of writer-director eric byler , who understands the power of the implicit and the virtues of simplicity and economy ."
"positive","full frontal is the antidote for soderbergh fans who think he's gone too commercial since his two oscar nominated films in 2000"
"positive","it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting ."
"positive","you might not want to hang out with samantha , but you'll probably see a bit of yourself in her unfinished story ."
"positive","a work of intricate elegance , literary lyricism and profound common sense ."
"positive","it's as close as we'll ever come to looking through a photographer's viewfinder as he works ."
"positive","thoughtful , provocative and entertaining ."
"positive","witty , touching and well paced ."
"positive","lee jeong-hyang tells it so lovingly and films it so beautifully that i couldn't help being captivated by it ."
"positive","you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll ."
"positive","enjoy it for what it is ; you can hate yourself later ."
"positive","a map of the inner rhythms of love and jealousy and sacrifice drawn with a master's steady stroke ."
"positive","m�s sarc�stica , divertida y demencial que su predecesora , es un buen ejemplo de lo que es el cine de entretenimiento puro y sin complejos ."
"positive","a psychological thriller with a smart script and an obsessive-compulsive's attention to detail ."
"positive","often hilarious ."
"positive","grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte ."
"positive","at times funny and at other times candidly revealing , it's an intriguing look at two performers who put themselves out there because they love what they do ."
"positive","westfeldt and juergensen exude a chemistry and comfort level that's both saucy and endearing ."
"positive","harsh , effective documentary on life in the israeli-occupied palestinian territories ."
"positive","the film is all a little lit crit 101 , but it's extremely well played and often very funny ."
"positive","earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing ."
"positive","a real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member ."
"positive","it's absolutely spooky how lillard channels the shagster right down to the original casey kasem-furnished voice ."
"positive","a dream cast of solid female talent who build a seamless ensemble . there isn't a weak or careless performance amongst them ."
"positive","smart science fiction for grown-ups , with only a few false steps along the way ."
"positive","it's a refreshing change from the self-interest and paranoia that shape most american representations of castro ."
"positive","often moving and explores the discomfort inherent in the contacts between the american 'hosts' and their 'guests . '"
"positive","though the controversial korean filmmaker's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding ."
"positive","lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new ."
"positive","the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly ."
"positive","it's endearing to hear madame d . refer to her husband as 'jackie' -- and he does make for excellent company , not least as a self-conscious performer ."
"positive","the film often achieves a mesmerizing poetry ."
"positive","more than makes up for its mawkish posing by offering rousing spates of genuine feeling ."
"positive","it's neither as romantic nor as thrilling as it should be . but it offers plenty to ponder and chew on as its unusual relationship slowly unfolds ."
"positive","occasionally funny , always very colorful and enjoyably overblown in the traditional almod�var style ."
"positive","merchant effectively translates naipaul's lively mix of characters from the page to screen ."
"positive","some movies are like a tasty hors-d'oeuvre ; this one is a feast ."
"positive","what could have become just another cautionary fable is allowed to play out as a clever , charming tale � as pleasantly in its own way as its self-dramatizing characters ."
"positive","davis has filled out his cast with appealing fresh faces ."
"positive","achieves a sort of filmic epiphany that revels in the true potential of the medium ."
"positive","once you get into its rhythm . . . the movie becomes a heady experience ."
"positive",""" auto focus "" works as an unusual biopic and document of male swingers in the playboy era"
"positive","if mr . zhang's subject matter is , to some degree at least , quintessentially american , his approach to storytelling might be called iranian ."
"positive","a fast-moving and remarkable film that appears destined to become a landmark in japanese animation ."
"positive",". . . a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920's . . . the film's ending has a "" what was it all for ? "" feeling to it , but like the 1920's , the trip there is a great deal of fun ."
"positive","a worthy entry into a very difficult genre ."
"positive","[broomfield] uncovers a story powerful enough to leave the screen sizzling with intrigue ."
"positive","eight crazy nights is a showcase for sandler's many talents ."
"positive","a sweet-natured reconsideration of one of san francisco's most vital , if least widely recognized , creative fountainheads ."
"positive","this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese's best in more than a decade ."
"positive","everywhere the camera looks there is something worth seeing ."
"positive","a richly imagined and admirably mature work from a gifted director who definitely has something on his mind ."
"positive","it's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests ."
"positive","a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life ."
"positive","it never fails to engage us ."
"positive","its direction , its script , and weaver's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that's what you're in the mood for ."
"positive","a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable ."
"positive","this is the kind of movie that used to be right at home at the saturday matinee , and it still is ."
"positive","the spark of special anime magic here is unmistakable and hard to resist ."
"positive","like its two predecessors , 1983's koyaanisqatsi and 1988's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever ."
"positive","baran isn't the most transporting or gripping film from iran -- or , indeed , by its director -- but it's a worthy companion to the many fine , focused films emerging from that most surprising of nations ."
"positive","the visuals alone make metropolis worth seeing ."
"positive","dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement ."
"positive","a picture that extols the virtues of comradeship and community in a spunky , spirited fashion ."
"positive","a resonant tale of racism , revenge and retribution ."
"positive","noyce's film is contemplative and mournfully reflective ."
"positive","here , adrian lyne comes as close to profundity as he is likely to get ."
"positive","evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good ."
"positive","uno de los policiales m�s interesantes de los �ltimos tiempos ."
"positive","rain is a small treasure , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic ."
"positive","an elegant , exquisitely modulated psychological thriller ."
"positive","this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under-12 audience is concerned ."
"positive","droll caper-comedy remake of "" big deal on madonna street "" that's a sly , amusing , laugh-filled little gem in which the ultimate "" bellini "" begins to look like a "" real kaputschnik . """
"positive","it's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel . . ."
"positive","is it a total success ? no . is it something any true film addict will want to check out ? you bet ."
"positive","zany , exuberantly irreverent animated space adventure ."
"positive","dolgin and franco fashion a fascinating portrait of a vietnamese-born youngster who eagerly and easily assimilated as an all-american girl with a brand new name in southern tennessee ."
"positive","the disarming cornball atmosphere has a way of infecting the entire crowd as the film rolls on ."
"positive","a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film . search it out ."
"positive","engrossing and affecting , if ultimately not quite satisfying ."
"positive","the story , like life , refuses to be simple , and the result is a compelling slice of awkward emotions ."
"positive","a sly game of cat and mouse that's intense and thrilling at times , but occasionally stretches believability to its limits and relies on predictable plot contrivances ."
"positive","funny and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , "" a city where people still read . """
"positive","this horror-comedy doesn't go for the usual obvious laughs at the expense of cheap-looking monsters -- unless you count elvira's hooters ."
"positive","the movie's eventual success should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor"
"positive","not a bad journey at all ."
"positive","sits uneasily as a horror picture . . . but finds surprising depth in its look at the binds of a small family ."
"positive","windtalkers blows this way and that , but there's no mistaking the filmmaker in the tall grass , true to himself ."
"positive","there is a refreshing absence of cynicism in stuart little 2--quite a rarity , even in the family film market . eventually , it wins you over ."
"positive","noyce films it more as a shocking history lesson than as drama ."
"positive","like a south-of-the-border melrose place ."
"positive","those with an interest in new or singular sorts of film experiences will find what time is it there ? well worth the time ."
"positive","a wildly funny prison caper ."
"positive","huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she'll crack ."
"positive","despite what anyone believes about the goal of its makers , the show . . . represents a spectacular piece of theater , and there's no denying the talent of the creative forces behind it ."
"positive","you'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it ."
"positive","the actors are so terrific at conveying their young angst , we do indeed feel for them ."
"positive","the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies ."
"positive","it is a kickass , dense sci-fi action thriller hybrid that delivers and then some . i haven't seen one in so long , no wonder i didn't recognize it at first ."
"positive","a compelling portrait of moral emptiness"
"positive","in adobo , ethnicity is not just the spice , but at the heart of more universal concerns ."
"positive","it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness ."
"positive",". . . blade ii is more enjoyable than the original ."
"positive","a film that takes you inside the rhythms of its subject : you experience it as you watch ."
"positive","the movie exists for its soccer action and its fine acting ."
"positive","the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances ."
"positive","the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power ."
"positive","nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre ."
"positive","reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich ."
"positive","greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders ."
"positive","finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original ."
"positive","a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history ."
"positive","this is art paying homage to art ."
"positive",". . . a joke at once flaky and resonant , lightweight and bizarrely original ."
"positive","invincible is a wonderful movie ."
"positive",". . . a cute and sometimes side-splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role ."
